Site,LocationName,Time,Value,Quality,Approval,Qualifiers,Parameter,Unit
MK307635,Nukuhou at Glenholme Rd,21/01/2023 1:25,0.909909623,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 1:30,0.908246984,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 1:35,0.907247846,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 1:40,0.907249065,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 1:45,0.907917143,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 1:50,0.908251862,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 1:55,0.907252722,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 2:00,0.907253941,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 2:05,0.907255161,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 2:10,0.90725638,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 2:15,0.907257599,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 2:20,0.907258818,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 2:25,0.906260095,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 2:30,0.907594663,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 2:35,0.907262475,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 2:40,0.907263694,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 2:45,0.907264913,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 2:50,0.907266132,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 2:55,0.907934214,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 3:00,0.90726857,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 3:05,0.907269789,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 3:10,0.907271008,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 3:15,0.910604082,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 3:20,0.910271474,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 3:25,0.907274665,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 3:30,0.908943399,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 3:35,0.910608965,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 3:40,0.910944062,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 3:45,0.909610058,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 3:50,0.911614396,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 3:55,0.912951963,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 4:00,0.911950855,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 4:05,0.91128409,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 4:10,0.911619281,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 4:15,0.912288583,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 4:20,0.911621724,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 4:25,0.911622945,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 4:30,0.911624166,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 4:35,0.912961738,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 4:40,0.913961371,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 4:45,0.912295913,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 4:50,0.911629052,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 4:55,0.914299383,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 5:00,0.911631494,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 5:05,0.913633186,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 5:10,0.911633937,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 5:15,0.914973102,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 5:20,0.912638577,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 5:25,0.913972373,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 5:30,0.914976771,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 5:35,0.91598159,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 5:40,0.915982813,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 5:45,0.916653334,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 5:50,0.91598526,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 5:55,0.917325266,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 6:00,0.91732649,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 6:05,0.917993036,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 6:10,0.915321042,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 6:15,0.914318945,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 6:20,0.916661901,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 6:25,0.91432139,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 6:30,0.915995048,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 6:35,0.913989488,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 6:40,0.915997495,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 6:45,0.915329604,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 6:50,0.915999942,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 6:55,0.918340188,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 7:00,0.916671692,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 7:05,0.916003613,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 7:10,0.915670255,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 7:15,0.91600606,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 7:20,0.916676587,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 7:25,0.917012533,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 7:30,0.918348761,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 7:35,0.91901994,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 7:40,0.919691307,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 7:45,0.920027673,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 7:50,0.919023616,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 7:55,0.920365312,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 8:00,0.92003135,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 8:05,0.919697434,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 8:10,0.916019519,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 8:15,0.919699885,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 8:20,0.91970111,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 8:25,0.918362232,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 8:30,0.919368465,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 8:35,0.920375118,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 8:40,0.919035866,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 8:45,0.920712805,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 8:50,0.922386552,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 8:55,0.921721245,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 9:00,0.920381247,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 9:05,0.920382473,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 9:10,0.920383698,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 9:15,0.920384924,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 9:20,0.918710662,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 9:25,0.918042017,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 9:30,0.919718266,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 9:35,0.920389827,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 9:40,0.918715562,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 9:45,0.920392278,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 9:50,0.920393504,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 9:55,0.918384277,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 10:00,0.917385252,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 10:05,0.918051814,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 10:10,0.9173877,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 10:15,0.916050107,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 10:20,0.91605133,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 10:25,0.916052554,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 10:30,0.915050152,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 10:35,0.915385871,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 10:40,0.914383747,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 10:45,0.911715764,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 10:50,0.91038133,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 10:55,0.910716395,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 11:00,0.910717616,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 11:05,0.910718837,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 11:10,0.910720057,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 11:15,0.909386179,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 11:20,0.909058074,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 11:25,0.907391698,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 11:30,0.909060514,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 11:35,0.908061035,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 11:40,0.90872934,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 11:45,0.907396574,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 11:50,0.908064693,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 11:55,0.907399013,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 12:00,0.907400232,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 12:05,0.905073094,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 12:10,0.90740267,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 12:15,0.905737452,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 12:20,0.90307912,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 12:25,0.904411902,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 12:30,0.90441312,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 12:35,0.903082771,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 12:40,0.907409985,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 12:45,0.906411198,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 12:50,0.903086421,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 12:55,0.903087638,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 13:00,0.903088855,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 13:05,0.903090072,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 13:10,0.903091289,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 13:15,0.899438854,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 13:20,0.900104734,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 13:25,0.896120761,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 13:30,0.900107165,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 13:35,0.898114942,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 13:40,0.899444929,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 13:45,0.897453264,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 13:50,0.897122495,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 13:55,0.896791773,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 14:00,0.895801767,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 14:05,0.895139527,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 14:10,0.896131681,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 14:15,0.894478686,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 14:20,0.894811508,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 14:25,0.896467164,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 14:30,0.895145591,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 14:35,0.893820455,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 14:40,0.895148016,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 14:45,0.891507872,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 14:50,0.889853836,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 14:55,0.890186002,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 15:00,0.890518215,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 15:05,0.886554778,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 15:10,0.889858676,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 15:15,0.885896359,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 15:20,0.885897567,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 15:25,0.888869718,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 15:30,0.887221843,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 15:35,0.885901192,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 15:40,0.8859024,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 15:45,0.885903608,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 15:50,0.885904816,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 15:55,0.884254751,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 16:00,0.88656807,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 16:05,0.88327125,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 16:10,0.882612557,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 16:15,0.881624264,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 16:20,0.88162547,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 16:25,0.881626676,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 16:30,0.879650149,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 16:35,0.880969655,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 16:40,0.877351617,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 16:45,0.877352821,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 16:50,0.877354024,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 16:55,0.877355228,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 17:00,0.876698219,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 17:05,0.877357635,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 17:10,0.875384764,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 17:15,0.877360042,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 17:20,0.874076328,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 17:25,0.87309169,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 17:30,0.871779097,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 17:35,0.870143376,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 17:40,0.868832474,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 17:45,0.868833673,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 17:50,0.868179104,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 17:55,0.868836071,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 18:00,0.864582396,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 18:05,0.866544102,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 18:10,0.865894445,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 18:15,0.864585987,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 18:20,0.864587184,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 18:25,0.864588381,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 18:30,0.864589578,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 18:35,0.863936229,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 18:40,0.860998551,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 18:45,0.863284265,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 18:50,0.860347433,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 18:55,0.860348628,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 19:00,0.860349822,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 19:05,0.860351017,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 19:10,0.856113244,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 19:15,0.856114436,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 19:20,0.856115629,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 19:25,0.856116821,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 19:30,0.853836515,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 19:35,0.855467112,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 19:40,0.8548164,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 19:45,0.854817591,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 19:50,0.852868432,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 19:55,0.852544025,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 20:00,0.851894161,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 20:05,0.849622374,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 20:10,0.851245675,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 20:15,0.848649517,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 20:20,0.848975736,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 20:25,0.847677085,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 20:30,0.847678273,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 20:35,0.848329287,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 20:40,0.847680649,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 20:45,0.847681837,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 20:50,0.847033388,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 20:55,0.847684213,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 21:00,0.847685401,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 21:05,0.844120141,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 21:10,0.843472732,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 21:15,0.843473917,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 21:20,0.843475103,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 21:25,0.843476289,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 21:30,0.841532825,500,Approved,,Discharge,m^3/s
MK307635,Nukuhou at Glenholme Rd,21/01/2023 21:35,0.842506121,500,Approved,,Discharge,m^3/s
